,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose,glycerol+aa,lb
b0200,1.19831516877e-05,1.27264677811e-05,1.07024017445e-05,1.12952640952e-05,1.15178185547e-05,9.07972927738e-06,1.1916953834e-05,8.14443695839e-06,7.40901536265e-06
b0207,4.01950071578e-06,4.88235097165e-06,4.37385485859e-06,7.36981329066e-06,5.179394293e-06,4.53218627513e-06,4.72176659666e-06,6.09287688016e-06,4.14889995611e-06
b0208,5.58329341284e-07,7.30826960086e-07,5.16677664805e-07,3.9914791689e-07,4.61647451217e-07,5.58627422168e-07,4.73373833465e-07,4.0825842691e-07,7.21437574845e-07
b0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0212,1.58924169845e-05,2.23120210373e-05,1.35418154068e-05,1.4889158514e-05,9.99637698559e-06,1.59197695661e-05,1.42189863835e-05,9.1942072488e-06,9.28162699443e-06
b0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0214,3.22539057484e-07,3.10687946449e-07,4.93389398577e-07,3.9947218078e-07,3.61371525509e-07,3.26048799262e-07,7.38003843685e-07,6.59601604694e-07,7.51316276195e-07
b0215,4.74489555762e-07,7.76669142809e-07,7.60353162038e-07,6.89040094832e-07,6.73516520428e-07,7.10349622537e-07,6.99094082744e-07,1.05351029144e-06,1.11822998668e-06
b0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0219,3.10133227796e-06,7.21547760528e-06,3.32494169404e-06,4.78991457173e-06,0.0,3.43960341537e-06,1.12114415501e-05,0.0,2.7308416481e-06
b0220,4.60565235472e-05,5.12236109734e-05,4.52595888719e-05,3.45523053931e-05,2.66883026229e-05,3.44216026777e-05,5.09516144812e-05,2.98003986127e-05,2.33465053131e-05
b0221,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05,1.51057853103e-05,1.97957977672e-05
b0222,0.000151430924804,0.000148343814012,0.000194802522149,0.000157275854703,0.00013324665031,0.000154709131184,0.000124295099955,0.00014240858984,0.000115367779118
b0223,4.42519446985e-06,3.37493897964e-06,2.93087795332e-06,3.07510324279e-06,3.03961072918e-06,2.50154397585e-06,2.99959672539e-06,2.10385194705e-06,1.59712907015e-06
b0224,1.92809907423e-06,1.34688147815e-06,2.71853037175e-06,2.71590259579e-06,3.75038368018e-06,2.62603703003e-06,3.99126761631e-06,5.41184962362e-07,4.9071538619e-07
b0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0226,3.08436783591e-06,4.03106743019e-06,2.65161059743e-06,2.48284793285e-06,2.83595673982e-06,2.32723711149e-06,4.3248533962e-06,3.13588425365e-06,3.79268098836e-06
b0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0232,7.49446973784e-08,1.86297459793e-07,1.74107019152e-07,1.19480171053e-07,0.0,1.60382485175e-07,3.48325502465e-07,0.0,2.12013890515e-07
b0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0237,0.000290017443195,0.000328390807632,0.000272999189267,0.000289857098847,0.000316811840201,0.000304479760421,0.000225766969181,0.000311487945463,0.000369957667036
b0238,6.49275490395e-05,9.40242317814e-05,0.00011564484099,0.000115212983553,8.57911484631e-05,9.86749669656e-05,0.000101714038799,0.000164898821549,0.000114692272574
b0239,1.75591384132e-05,1.69769455789e-05,1.72840877021e-05,1.66605042217e-05,1.54986874913e-05,1.17503833102e-05,2.06354794733e-05,1.0695303775e-05,1.49262325906e-05
b0240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0242,3.4368230789e-05,3.71633799865e-05,4.71071903204e-05,4.10067362903e-05,4.67932487602e-05,3.82894954445e-05,4.70493877162e-05,2.66098408585e-05,3.72032202275e-05
b0243,9.35414355537e-05,6.69389803421e-05,7.17303095893e-05,8.08405325632e-05,8.09460622934e-05,7.13419109914e-05,7.46509345886e-05,5.80754797479e-05,6.35708406882e-05
b0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0259,1.71657542081e-06,2.44958594564e-06,4.15102859257e-06,2.95342091082e-06,0.0,4.3398656746e-06,3.91607522786e-06,0.0,5.60469567614e-06
b0260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0261,7.47921798575e-06,6.35952898536e-06,5.58974591609e-06,5.68702221771e-06,6.073923408e-06,4.04552959237e-06,8.95399336322e-06,1.29540795303e-06,1.778275605e-06
b0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0268,7.92391027523e-06,6.89359647826e-06,5.21655796933e-06,8.18091315209e-06,4.47998077686e-06,5.88278459347e-06,2.41331409953e-06,3.94379660928e-05,2.8139494746e-05
b0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0271,1.95276092125e-06,1.6567758362e-06,3.20027877345e-06,2.87521278133e-06,2.1600756703e-06,2.16741002499e-06,2.65656728415e-06,2.5412686707e-06,2.40647461822e-06
b0272,1.12698043797e-06,7.81404152992e-07,6.4044688318e-07,1.64116742364e-06,0.0,9.70788679259e-07,1.82202967425e-06,0.0,1.90691989437e-07
b0273,2.00575342129e-06,3.1986837997e-06,2.37721023425e-06,3.64591599953e-06,3.35881941813e-06,2.610918703e-06,9.74661207355e-06,8.40929597366e-07,4.65661259737e-07
b0274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0281,1.20845432691e-09,1.16116698369e-09,1.34602476749e-07,2.01312927437e-07,9.02258129216e-10,1.03514886143e-09,9.4038171214e-10,6.97306543728e-10,2.62710646705e-07
b0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0287,1.36569815448e-05,1.4760136559e-05,1.28854509866e-05,1.67110630807e-05,1.41169544842e-05,1.46808120844e-05,2.64794815208e-05,4.00088076257e-05,4.18649740519e-05
b0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0296,2.34909652131e-08,1.77969595147e-08,3.77382356149e-08,1.03996460579e-08,0.0,1.45111340343e-08,4.44694724391e-08,0.0,1.95949694674e-07
b0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0304,6.11525063776e-06,2.19543615964e-06,1.3361762227e-06,1.61107400002e-06,1.71739534045e-06,2.41917722175e-06,1.55061598477e-06,2.1005791193e-06,1.72142153426e-06
b0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0306,5.92098320145e-10,5.68929255444e-10,3.93608016086e-07,2.32959289824e-08,4.42073407946e-10,5.07184995163e-10,4.60752566029e-10,6.21811452556e-08,1.55102846318e-06
b0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0308,2.69814588772e-08,1.05909090016e-07,4.76524711893e-07,6.15128553126e-08,1.62873987673e-08,4.42570688659e-08,1.10341391649e-07,2.84878399767e-08,2.01868629983e-06
b0310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0312,5.42857970533e-06,7.34151527486e-06,4.24293741827e-06,6.35668491849e-06,8.17545057651e-06,5.25892549935e-06,8.00901987445e-06,5.72191145289e-06,9.0257649002e-06
b0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0321,2.63804472043e-08,4.62879604822e-08,7.60445065064e-08,1.51704949849e-07,0.0,5.40367940291e-08,9.10391979303e-08,0.0,6.73587703321e-08
b0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0324,1.58601653859e-06,9.22335622809e-07,7.74275319234e-07,8.62322814272e-07,7.40740896113e-07,9.76036943996e-07,1.961446842e-07,2.88231686824e-07,4.58917306916e-07
b0325,0.000226563286774,0.000231402650661,9.54435561117e-05,0.000127640109826,7.95742255265e-05,0.000126470049182,9.91752512052e-05,7.50218274873e-05,3.90620582546e-05
b0326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0329,0.000337745176988,0.000148340412524,8.19514277738e-05,0.000135069921699,6.30436872045e-05,0.000122598294216,7.06410994898e-05,4.35239873375e-05,2.1877593437e-05
b0330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0331,6.24423829983e-05,1.77801331228e-06,1.36282013644e-06,6.89681344307e-07,2.17149801593e-06,6.94000221245e-06,1.29759749985e-06,1.05760372357e-06,1.36070482467e-06
b0333,0.000102540844772,1.47362557553e-05,1.71811521252e-05,2.4700804618e-05,2.74695483654e-05,2.31424910271e-05,3.58991007093e-05,8.80697670892e-06,1.40518380292e-05
b0334,0.000108924430262,1.41632518377e-05,9.83861461103e-06,7.33832048385e-06,1.3360544851e-05,1.7985351846e-05,8.92745758446e-06,8.93915590722e-06,1.14675496281e-05
b0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0336,8.84342320297e-06,5.55032035528e-06,1.39280953725e-05,1.48867370063e-05,2.55247655733e-05,2.99916866955e-05,1.6342631605e-05,2.13450843728e-06,1.57079078231e-06
b0337,0.000160622210447,0.000148015829051,0.000211543875533,0.00026498456136,0.000239733145995,0.000336126146195,0.000258478002483,6.67760777162e-05,3.8566481732e-05
b0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0345,7.97830210932e-07,7.40437933309e-07,1.03772756282e-06,7.64237815395e-07,0.0,1.07178379393e-06,1.55827063895e-06,0.0,2.11838778473e-07
b0346,5.1962224097e-06,6.04067289242e-06,3.71902609654e-06,1.52060304711e-06,2.43287774312e-06,5.98744478636e-06,6.32115183637e-07,2.30739857702e-06,4.6986179504e-06
b0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0350,3.54554062805e-07,2.155323766e-07,2.25620050296e-07,1.13435572773e-07,0.0,3.05397554695e-07,3.71624429439e-07,0.0,4.33410298959e-07
b0351,4.35478533976e-06,5.63965840269e-06,5.5115881112e-06,6.14231088358e-06,0.0,8.88505456686e-06,1.5186309631e-05,0.0,7.8755420768e-06
b0352,6.58510147522e-07,8.03495026046e-07,3.98603748969e-07,6.33280343683e-07,9.18216104573e-07,7.7319920041e-07,8.34883218666e-07,2.57789402441e-07,6.14297440533e-07
b0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0354,1.78320031656e-06,2.39861772819e-06,1.69143739984e-06,1.99287134196e-06,2.80262927296e-06,2.82607214214e-06,3.10037270742e-06,4.09694777298e-06,3.69994511695e-06
b0355,1.27146237874e-06,2.71636142182e-06,6.20493675125e-07,2.65882392723e-06,0.0,1.93553389008e-06,2.89307147057e-06,0.0,8.64211077309e-06
b0356,3.82558611074e-05,4.60390319158e-05,4.19788138261e-05,5.0381582915e-05,3.28623065549e-05,3.60059789303e-05,3.83967465486e-05,4.63788540185e-05,7.05299803026e-05
b0357,5.74771375213e-06,4.35959692929e-06,5.51148943582e-06,7.34493330887e-06,5.03349011665e-06,5.62111290984e-06,6.67978910175e-06,5.00304494503e-06,6.70212078846e-06
b0358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0360,2.78104804883e-07,5.00306335925e-07,7.83562125455e-07,3.41775667405e-07,0.0,5.26553597187e-07,8.03443478527e-07,0.0,4.68770503946e-07
b0361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0365,2.5512901061e-07,2.3315080479e-07,4.57965156366e-07,4.10819532896e-07,3.94950209643e-07,2.56634999365e-07,3.13889341487e-07,2.48960658041e-07,6.79256461386e-08
b0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0368,3.09933937007e-08,5.10524721082e-08,1.29815091577e-07,1.48258441728e-08,0.0,4.61440033751e-08,1.10254165116e-07,0.0,2.39494405869e-08
b0369,2.76593818985e-05,2.5560709276e-05,2.70516558224e-05,2.54303649753e-05,2.41546137982e-05,2.41707637088e-05,2.7781502719e-05,2.32954280123e-05,3.42281431261e-05
b0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0376,1.94480712906e-06,2.38967300793e-06,1.03775899391e-06,1.91998559433e-06,0.0,2.08870153892e-06,2.69681259493e-06,0.0,2.58198823334e-06
b0377,3.93517195595e-07,2.3988175378e-07,6.06900837064e-07,5.70288992198e-07,7.66903230528e-07,4.07761160101e-07,3.61375935175e-07,4.18123758774e-07,2.05445723898e-07
b0378,5.33717402387e-08,2.03364734358e-08,6.99574686191e-08,2.3494789386e-07,6.87043021479e-10,2.28588267301e-08,4.79768915563e-08,3.45135972148e-08,3.08128385391e-08
b0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0381,5.58419178632e-06,8.31947039432e-06,8.9327302798e-06,6.81338184489e-06,8.70348547186e-06,7.52470228346e-06,9.78595889648e-06,3.97698594468e-05,4.13700410791e-05
b0382,3.90283916524e-05,5.50589453232e-05,6.53184015703e-05,5.40425353188e-05,3.51784329873e-05,5.66950307076e-05,3.33435389291e-05,4.44594654108e-05,3.80241224786e-05
b0383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0384,1.34643450285e-06,7.40964726608e-07,4.14705020003e-07,5.19013892796e-07,3.71118111675e-07,3.49649283443e-07,8.50212711674e-07,6.35051205863e-07,5.09109963115e-07
b0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0386,4.28720312809e-05,2.87831455692e-05,2.2758019904e-05,2.4142250716e-05,1.75758657816e-05,2.20578342131e-05,2.73565827772e-05,2.53179818887e-05,2.68493450964e-05
b0387,3.20696487326e-07,8.86945016851e-07,9.35194231748e-07,1.10554523185e-06,6.93795939824e-07,5.05060276289e-07,1.47147879935e-06,1.24562776969e-06,1.07364828385e-06
b0388,1.13704205758e-05,1.69463265846e-05,2.19974765778e-05,1.30847251285e-05,1.4132724891e-05,1.56084475849e-05,2.30676539325e-05,6.60905750048e-06,8.00474130714e-06
b0389,1.34824730853e-05,4.56840005805e-06,4.2167043013e-06,6.76391232941e-06,3.94537202846e-06,6.26966402918e-06,4.55832490574e-06,2.7904918545e-06,2.15315792281e-06
b0390,9.76162240105e-06,1.04971789444e-05,5.05940475155e-06,5.62508165617e-06,4.17190860612e-06,4.02582362053e-06,4.7128531007e-06,5.31088324082e-06,3.62993345126e-06
b0391,2.34280495001e-05,1.24556987156e-05,2.77831224951e-05,3.45713382492e-05,2.71188034144e-05,2.03578473768e-05,2.43896983539e-05,1.90312607695e-05,1.14571242588e-05
b0393,2.90328136185e-05,2.08515354733e-05,3.07980086865e-05,2.75281010303e-05,2.50138215019e-05,2.91488689128e-05,3.37940921424e-05,2.62557390362e-05,2.94775832918e-05
b0394,1.89793590286e-05,1.60658911302e-05,1.42566421238e-05,1.99337463128e-05,1.09338822654e-05,1.6644174028e-05,1.15565367028e-05,1.59845116875e-05,1.02087740214e-05
b0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0397,2.38420870909e-06,1.24156087751e-06,2.65725196679e-06,2.88971444571e-06,5.23535600714e-06,4.9667871535e-06,1.47668114858e-06,1.22444375735e-06,1.35355819106e-06
b0398,1.93437253631e-08,1.72857211908e-06,6.28194607804e-07,1.68748551523e-07,1.37583278494e-07,1.16859462037e-07,8.44535004337e-07,7.59588780225e-07,7.08035880517e-07
b0399,9.07615857009e-07,6.04918484608e-07,7.28909424474e-07,8.01602863262e-07,3.34778507369e-07,8.15604813499e-07,3.45177242365e-07,6.52908138787e-07,2.82768190802e-07
b0400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0403,4.71602564899e-08,6.04198068654e-08,1.29237966885e-07,7.63257787485e-08,1.99528247334e-08,3.2317571114e-08,1.11319239233e-07,1.54204598462e-08,6.07366939643e-08
b0404,9.6091762974e-07,3.9635295023e-07,6.52108608051e-07,1.29851373414e-06,0.0,8.99242719831e-07,8.89333691768e-07,0.0,1.37032234151e-06
b0405,1.46980252923e-05,1.49683086325e-05,1.08771492262e-05,1.74981612194e-05,1.93971466297e-05,1.76513076651e-05,2.90287773012e-05,2.15516761221e-05,4.13167184435e-05
b0406,2.52988500843e-05,3.44038985469e-05,3.01504103516e-05,3.89563345484e-05,3.79728418374e-05,4.22016636275e-05,6.38541194381e-05,7.61413284649e-05,5.32985447195e-05
b0407,9.57460394601e-05,7.4641872258e-05,0.000137577198796,0.000121526540829,0.000108465731478,0.000106434117156,0.000105749755753,0.000125177697447,0.000103885314459
b0408,4.65935182185e-05,4.3681321911e-05,6.51795180372e-05,5.36099663298e-05,6.99062177648e-05,6.11427940468e-05,5.07519484944e-05,5.45668823029e-05,6.87013521495e-05
b0409,2.17946781138e-05,7.18740334909e-05,3.52227971795e-05,3.66615490224e-05,3.36930192204e-05,3.29926541374e-05,2.91264909677e-05,4.47545858682e-05,5.18672418045e-05
b0410,3.17524378397e-06,2.30016085895e-06,4.06605987293e-06,4.7727976777e-06,2.98661204084e-06,3.33892234499e-06,2.4384364536e-06,8.08024883253e-07,1.91444088127e-06
b0411,3.80454683871e-05,4.61438177474e-05,4.90237939785e-05,4.81232063861e-05,7.16945697124e-05,6.94441223883e-05,7.90862895353e-05,6.56846312874e-05,0.000364108382877
b0412,1.37263740001e-06,3.87204345873e-06,4.21268742349e-07,1.68817691992e-06,0.0,6.11164715318e-07,6.64141512244e-06,0.0,3.23800501098e-06
b0413,4.40658047937e-06,6.16746613301e-06,7.678823272e-06,8.09916407493e-06,6.93156611766e-06,4.71248974541e-06,6.44174456485e-06,4.8404795853e-06,4.52273363704e-06
b0414,1.05725291124e-05,9.32835919919e-06,1.45010535169e-05,1.35444534274e-05,9.51822275802e-06,1.29806376238e-05,1.38635462373e-05,6.56115020435e-06,6.12590087769e-06
b0415,0.000115943967138,0.000180025482353,0.000167306015953,0.000172924727702,0.000155318091214,0.000176168216736,0.000210134305919,0.000243690784114,0.000206453832939
b0416,4.09228573275e-05,2.90134298779e-05,3.01676101092e-05,2.89715197458e-05,4.81313718167e-05,4.15047940118e-05,3.01761675382e-05,3.73766431093e-05,4.36550271087e-05
b0417,5.36855478864e-06,5.97027218898e-06,5.76442401743e-06,5.47076734448e-06,3.11576178534e-06,4.14445853216e-06,6.3742766265e-06,7.15627791015e-06,7.05288413574e-06
b0418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0419,5.17929721777e-05,4.35711018099e-05,3.0779897388e-05,4.00554302308e-05,2.62150920877e-05,3.02538130508e-05,2.99833560812e-05,1.77471384685e-05,1.52388486236e-05
b0420,3.44220291689e-05,3.11164342497e-05,4.18641340744e-05,3.90731196289e-05,3.4159306364e-05,4.2057574387e-05,3.57536125084e-05,3.84773589312e-05,5.52931025355e-05
b0421,1.16427677291e-07,5.24179243302e-07,4.00036712177e-07,3.81274570606e-07,2.53674990228e-07,3.06091661559e-07,6.35342503756e-07,3.5999146448e-07,7.02382637119e-07
b0422,1.42043821484e-05,1.24783407137e-05,1.14189910259e-05,1.20617597998e-05,1.25899117096e-05,1.68496634222e-05,1.4600627111e-05,1.19969484238e-05,1.42039930218e-05
b0423,1.01424705507e-05,9.99335034537e-06,1.15142062099e-05,1.23946507822e-05,2.51522434054e-05,1.52196926071e-05,1.92390191549e-05,2.00982296443e-05,3.46437973207e-05
b0424,1.54862034876e-05,1.46270282887e-05,1.50845036218e-05,1.49071167735e-05,1.73468570374e-05,1.46714735782e-05,1.36069883401e-05,1.05991524065e-05,1.08305726669e-05
b0425,4.11055304525e-07,8.8257017505e-07,7.55379289369e-07,3.93749511632e-06,0.0,1.43484647989e-06,1.51593411945e-06,0.0,2.49816179615e-06
b0426,0.000300804941673,0.000255110188759,0.000295744555083,0.000270381220858,0.000271267267533,0.000241607120634,0.00032688444376,0.000347773276418,0.000230207728304
b0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0429,4.20439098289e-07,1.56357495802e-06,1.4765032295e-06,7.62156360082e-07,1.72169329571e-06,1.02529471998e-06,2.9008600363e-06,2.16019614153e-06,4.57350256398e-06
b0430,9.60145519976e-07,1.81941215676e-06,5.06073747917e-06,1.29446462492e-06,4.47617835309e-06,4.17269948829e-06,7.19097078233e-07,4.05414261315e-07,1.53215574115e-06
b0431,6.1832468708e-05,0.00013803794508,0.00026038896131,0.00013162014108,0.000169409885515,0.000159124237721,0.000126040598695,0.000186503640706,0.000211472032566
b0432,7.05229851553e-05,0.000160656496431,0.000308065314642,0.000146787210278,0.000163528314783,0.000169960052786,0.000161795937739,0.000219448343746,0.000313474054411
b0433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0434,0.000117358742399,0.000108984598996,0.000170913148471,0.00016169224035,0.000136201110851,0.000151250589779,0.000169704314209,0.000213299467272,0.000162968251935
b0435,4.04877970512e-06,3.71112968189e-06,2.98525654207e-06,5.24857571266e-06,3.37135832087e-06,2.82251358099e-06,5.93596957908e-06,4.59826315408e-06,1.04722860765e-05
b0436,0.00125119494531,0.00116794702231,0.00139912090669,0.00167957787364,0.00174370631237,0.00176146724315,0.00212862489977,0.00221191298596,0.00317482610592
b0437,0.00022629564665,0.000314444419479,0.000296166173063,0.000317105265122,0.000241876901674,0.000237932080346,0.000362389692633,0.000319200692376,0.000329236671559
b0438,0.000180196301608,0.000159013452586,0.000188572719664,0.000234037147189,0.000250692464769,0.000176651620764,0.000267018942027,0.000253474809978,0.000298715469153
b0439,0.000173020966144,0.000129662674006,0.000208096922521,0.000205832915447,0.000235642040728,0.00020376068317,0.00017648493207,0.000198308409415,0.000349840022362
